module	caller	line	callee
app/app.py	_v48134_admin_nodes	25792	conn.close
app/app.py	_v48134_admin_nodes	25772	math.ceil
app/app.py	_v48134_admin_nodes	25773	min
app/app.py	_v48134_admin_nodes	25771	conn.execute(f'SELECT COUNT(*) FROM node_inventory ni {where_sql}', params).fetchone
app/app.py	_v48134_admin_nodes	25774	conn.execute
app/app.py	_v48134_admin_nodes	25771	conn.execute
app/app.py	_v48134_admin_vms	25796	_v48134_clean_admin_status
app/app.py	_v48134_admin_vms	25797	_v48134_status_sql
app/app.py	_v48134_admin_vms	25841	db
app/app.py	_v48134_admin_vms	25800	like_pattern
app/app.py	_v48134_admin_vms	25801	normalize_mac_address
app/app.py	_v48134_admin_vms	25802	where.append
app/app.py	_v48134_admin_vms	25834	params.extend
app/app.py	_v48134_admin_vms	25840	' AND '.join
app/app.py	_v48134_admin_vms	25843	safe_int
app/app.py	_v48134_admin_vms	25844	max
app/app.py	_v48134_admin_vms	25845	max
app/app.py	_v48134_admin_vms	25846	conn.execute(f"\n          WITH bridge_ip AS (\n            SELECT node,MAX(CASE WHEN LOWER(role)='public' THEN primary_ipv4 ELSE '' END) public_ipv4,\n                        MAX(CASE WHEN LOWER(role)='private' THEN primary_ipv4 ELSE '' END) private_ipv4\n            FROM node_bridge_addresses_latest GROUP BY node\n          )\n          SELECT vi.node,vi.vm_uuid,vi.status,vi.last_seen,vi.last_bridge,vi.last_iface,vi.deleted_at,COALESCE(b.public_ipv4,''),COALESCE(b.private_ipv4,'')\n          FROM vm_inventory vi LEFT JOIN bridge_ip b ON b.node=vi.node\n          {where_sql}\n          ORDER BY CASE WHEN COALESCE(vi.status,'active')='hidden' OR vi.deleted_at IS NOT NULL THEN 1 ELSE 0 END,\n                   vi.node COLLATE NOCASE,vi.last_seen DESC\n          LIMIT ? OFFSET ?\n        ", params + [per_page, (page_no - 1) * per_page]).fetchall
app/app.py	_v48134_admin_vms	25861	conn.close
app/app.py	_v48134_admin_vms	25844	math.ceil
app/app.py	_v48134_admin_vms	25845	min
app/app.py	_v48134_admin_vms	25843	conn.execute(f'SELECT COUNT(*) FROM vm_inventory vi {where_sql}', params).fetchone
app/app.py	_v48134_admin_vms	25846	conn.execute
app/app.py	_v48134_admin_vms	25843	conn.execute
app/app.py	_v48134_status_options	25866	''.join
app/app.py	_v48134_admin_nodes_section	25870	_v48134_admin_nodes
app/app.py	_v48134_admin_nodes_section	25872	now_ts
app/app.py	_v48134_admin_nodes_section	25877	admin_form
app/app.py	_v48134_admin_nodes_section	25878	admin_form
app/app.py	_v48134_admin_nodes_section	25879	admin_form
app/app.py	_v48134_admin_nodes_section	25880	admin_form
app/app.py	_v48134_admin_nodes_section	25874	bool
app/app.py	_v48134_admin_nodes_section	25877	url_for
app/app.py	_v48134_admin_nodes_section	25878	url_for
app/app.py	_v48134_admin_nodes_section	25879	url_for
app/app.py	_v48134_admin_nodes_section	25880	url_for
app/app.py	_v48134_admin_nodes_section	25886	escape
app/app.py	_v48134_admin_nodes_section	25886	_v48134_status_options
app/app.py	_v48134_admin_nodes_section	25886	url_for
app/app.py	_v48134_admin_nodes_section	25887	url_for
app/app.py	_v48134_admin_nodes_section	25887	escape
app/app.py	_v48134_admin_nodes_section	25888	_v48134_admin_pager
app/app.py	_v48134_admin_nodes_section	25875	safe_int
app/app.py	_v48134_admin_nodes_section	25881	escape
app/app.py	_v48134_admin_nodes_section	25881	escape
app/app.py	_v48134_admin_nodes_section	25881	escape
app/app.py	_v48134_admin_nodes_section	25881	escape
app/app.py	_v48134_admin_nodes_section	25881	escape
app/app.py	_v48134_admin_nodes_section	25881	safe_int
app/app.py	_v48134_admin_nodes_section	25881	fmt_full
app/app.py	_v48134_admin_nodes_section	25881	_v490_action_menu
app/app.py	_v48134_admin_nodes_section	25887	csrf_token
app/app.py	_v48134_admin_nodes_section	25881	compact_ipv4
app/app.py	_v48134_admin_nodes_section	25881	compact_ipv4
app/app.py	_v48134_admin_vms_section	25892	_v48134_admin_vms
app/app.py	_v48134_admin_vms_section	25894	now_ts
app/app.py	_v48134_admin_vms_section	25899	admin_form
app/app.py	_v48134_admin_vms_section	25900	admin_form
app/app.py	_v48134_admin_vms_section	25901	admin_form
app/app.py	_v48134_admin_vms_section	25902	escape
app/app.py	_v48134_admin_vms_section	25896	bool
app/app.py	_v48134_admin_vms_section	25899	url_for
app/app.py	_v48134_admin_vms_section	25900	url_for
app/app.py	_v48134_admin_vms_section	25901	url_for
app/app.py	_v48134_admin_vms_section	25908	escape
app/app.py	_v48134_admin_vms_section	25908	_v48134_status_options
app/app.py	_v48134_admin_vms_section	25908	url_for
app/app.py	_v48134_admin_vms_section	25909	url_for
app/app.py	_v48134_admin_vms_section	25909	escape
app/app.py	_v48134_admin_vms_section	25910	_v48134_admin_pager
app/app.py	_v48134_admin_vms_section	25897	safe_int
app/app.py	_v48134_admin_vms_section	25903	escape
app/app.py	_v48134_admin_vms_section	25903	escape
app/app.py	_v48134_admin_vms_section	25903	escape
app/app.py	_v48134_admin_vms_section	25903	escape
app/app.py	_v48134_admin_vms_section	25903	escape
app/app.py	_v48134_admin_vms_section	25903	fmt_push
app/app.py	_v48134_admin_vms_section	25903	escape
app/app.py	_v48134_admin_vms_section	25903	escape
app/app.py	_v48134_admin_vms_section	25903	_v490_action_menu
app/app.py	_v48134_admin_vms_section	25909	csrf_token
app/app.py	_v48134_admin_vms_section	25903	compact_ipv4
app/app.py	admin_page_v48134	25914	require_admin
app/app.py	admin_page_v48134	25917	(request.args.get('section') or 'overview').strip().lower
app/app.py	admin_page_v48134	25920	(request.args.get('q') or '').strip
app/app.py	admin_page_v48134	25921	_v48134_clean_admin_status
app/app.py	admin_page_v48134	25922	max
app/app.py	admin_page_v48134	25923	max
app/app.py	admin_page_v48134	25926	_v490_admin_stats
app/app.py	admin_page_v48134	25940	page
app/app.py	admin_page_v48134	25921	request.args.get
app/app.py	admin_page_v48134	25922	safe_int
app/app.py	admin_page_v48134	25923	min
app/app.py	admin_page_v48134	25924	(request.args.get('dbmsg') or '').strip
app/app.py	admin_page_v48134	25925	(request.args.get('dberr') or '').strip
app/app.py	admin_page_v48134	25928	_v490_admin_overview
app/app.py	admin_page_v48134	25917	(request.args.get('section') or 'overview').strip
app/app.py	admin_page_v48134	25922	request.args.get
app/app.py	admin_page_v48134	25923	safe_int
app/app.py	admin_page_v48134	25930	_v48134_admin_nodes_section
app/app.py	admin_page_v48134	25936	url_for
app/app.py	admin_page_v48134	25936	url_for
app/app.py	admin_page_v48134	25937	_v490_admin_nav
app/app.py	admin_page_v48134	25920	request.args.get
app/app.py	admin_page_v48134	25923	request.args.get
app/app.py	admin_page_v48134	25932	_v48134_admin_vms_section
app/app.py	admin_page_v48134	25924	request.args.get
app/app.py	admin_page_v48134	25925	request.args.get
app/app.py	admin_page_v48134	25934	_v490_live_cache_card
app/app.py	admin_page_v48134	25934	database_maintenance_card
app/app.py	admin_page_v48134	25917	request.args.get
app/app.py	_v48135_base_device	25954	str(device or '').strip
app/app.py	_v48135_base_device	25954	str
app/app.py	_v48135_base_device	25955	value.split
app/app.py	_v48135_mount_rank	25959	str(mount or '').rstrip
app/app.py	_v48135_mount_rank	25960	mount.count
app/app.py	_v48135_mount_rank	25960	len
app/app.py	_v48135_mount_rank	25959	str
app/app.py	_v48135_real_filesystem_rows	25985	result.sort
app/app.py	_v48135_real_filesystem_rows	25969	tuple
app/app.py	_v48135_real_filesystem_rows	25971	str(values[1] or '').strip
app/app.py	_v48135_real_filesystem_rows	25972	mount.startswith
app/app.py	_v48135_real_filesystem_rows	25978	_v48135_base_device
app/app.py	_v48135_real_filesystem_rows	25980	_v48135_mount_rank
app/app.py	_v48135_real_filesystem_rows	25981	chosen.get
app/app.py	_v48135_real_filesystem_rows	25970	str(values[0] or '').rstrip
app/app.py	_v48135_real_filesystem_rows	25976	device.endswith
app/app.py	_v48135_real_filesystem_rows	25984	chosen.values
app/app.py	_v48135_real_filesystem_rows	25971	str
app/app.py	_v48135_real_filesystem_rows	25985	_v48135_mount_rank
app/app.py	_v48135_real_filesystem_rows	25970	str
app/app.py	get_node_filesystems_snapshot	25993	_v48135_real_filesystem_rows
app/app.py	get_node_filesystems_snapshot	25993	_get_node_filesystems_snapshot_v48135_base
app/app.py	node_filesystem_table	25997	_v48135_real_filesystem_rows
app/app.py	node_filesystem_table	26003	max
app/app.py	node_filesystem_table	26005	max
app/app.py	node_filesystem_table	26003	safe_float
app/app.py	node_filesystem_table	26005	safe_int
app/app.py	node_filesystem_table	26009	escape
app/app.py	node_filesystem_table	26010	escape
app/app.py	node_filesystem_table	26010	escape
app/app.py	node_filesystem_table	26011	_disk_io_capacity
app/app.py	node_filesystem_table	26012	human
app/app.py	node_filesystem_table	26018	fmt_push
app/app.py	node_filesystem_table	26013	human_rate
app/app.py	node_filesystem_table	26014	human_rate
app/app.py	node_filesystem_table	26015	_disk_io_iops
app/app.py	node_filesystem_table	26016	_disk_io_iops
app/app.py	node_filesystem_table	26018	max
app/app.py	node_filesystem_table	26010	_v48135_base_device
app/app.py	node_filesystem_table	26018	safe_int
app/app.py	node_filesystem_table	26017	safe_float
app/app.py	top_vm_table	26055	_top_vm_table_v48135_base
app/app.py	_v48135_vm_disk_total_overview	26061	sum
app/app.py	_v48135_vm_disk_total_overview	26062	sum
app/app.py	_v48135_vm_disk_total_overview	26063	sum
app/app.py	_v48135_vm_disk_total_overview	26065	_v48133_disk_level
app/app.py	_v48135_vm_disk_total_overview	26061	max
app/app.py	_v48135_vm_disk_total_overview	26062	max
app/app.py	_v48135_vm_disk_total_overview	26063	max
app/app.py	_v48135_vm_disk_total_overview	26069	_disk_io_bytes
app/app.py	_v48135_vm_disk_total_overview	26069	_disk_io_bytes
app/app.py	_v48135_vm_disk_total_overview	26070	len
app/app.py	_v48135_vm_disk_total_overview	26071	min
app/app.py	_v48135_vm_disk_total_overview	26072	_disk_io_bytes
app/app.py	_v48135_vm_disk_total_overview	26061	safe_int
app/app.py	_v48135_vm_disk_total_overview	26062	safe_int
app/app.py	_v48135_vm_disk_total_overview	26063	safe_int
app/app.py	_v48135_vm_disk_total_overview	26071	max
app/app.py	_v48135_vm_disk_total_overview	26070	len
app/app.py	vm_page_v48135	26092	_vm_page_v48135_base
app/app.py	vm_page_v48135	26096	(request.args.get('node') or '').strip
app/app.py	vm_page_v48135	26097	(request.args.get('vm_uuid') or '').strip
app/app.py	vm_page_v48135	26100	_v48133_vm_disks
app/app.py	vm_page_v48135	26103	response.get_data
app/app.py	vm_page_v48135	26104	_v48135_vm_disk_total_overview
app/app.py	vm_page_v48135	26105	_v48133_vm_disk_io_card
app/app.py	vm_page_v48135	26107	html.find
app/app.py	vm_page_v48135	26116	html.replace
app/app.py	vm_page_v48135	26117	response.set_data
app/app.py	vm_page_v48135	26094	hasattr
app/app.py	vm_page_v48135	26110	before.rfind
app/app.py	vm_page_v48135	26119	app.logger.exception
app/app.py	vm_page_v48135	26096	request.args.get
app/app.py	vm_page_v48135	26097	request.args.get
app/app.py	_v48135_storage_disk_table	26139	values.get
app/app.py	_v48135_storage_disk_table	26141	values.get
app/app.py	_v48135_storage_disk_table	26143	values.get
app/app.py	_v48135_storage_disk_table	26147	' AND '.join
app/app.py	_v48135_storage_disk_table	26148	safe_int
app/app.py	_v48135_storage_disk_table	26149	max
app/app.py	_v48135_storage_disk_table	26150	min
app/app.py	_v48135_storage_disk_table	26153	conn.execute(f"\n      SELECT d.node,{_v48133_public_ip_sql('d')} AS public_ipv4,d.vm_uuid,d.target,d.source,d.mount,\n             d.storage_device,d.storage_block,d.storage_fstype,d.capacity_bytes,d.allocation_bytes,d.physical_bytes,\n             d.read_bps,d.write_bps,d.read_iops,d.write_iops,d.last_seen\n      FROM vm_disk_current d WHERE {where_sql}\n      ORDER BY {sort_map[values['sort']]} {direction},d.node,d.vm_uuid,d.target,d.source\n      LIMIT ? OFFSET ?\n    ", params + [values['limit'], offset]).fetchall
app/app.py	_v48135_storage_disk_table	26140	where.append
app/app.py	_v48135_storage_disk_table	26140	params.append
app/app.py	_v48135_storage_disk_table	26142	where.append
app/app.py	_v48135_storage_disk_table	26142	params.append
app/app.py	_v48135_storage_disk_table	26144	like_pattern
app/app.py	_v48135_storage_disk_table	26145	where.append
app/app.py	_v48135_storage_disk_table	26146	params.extend
app/app.py	_v48135_storage_disk_table	26149	int
app/app.py	_v48135_storage_disk_table	26163	compact_ipv4
app/app.py	_v48135_storage_disk_table	26164	url_for
app/app.py	_v48135_storage_disk_table	26165	url_for
app/app.py	_v48135_storage_disk_table	26168	body.append
app/app.py	_v48135_storage_disk_table	26178	_storage_sort_header
app/app.py	_v48135_storage_disk_table	26148	conn.execute(f'SELECT COUNT(*) FROM vm_disk_current d WHERE {where_sql}', params).fetchone
app/app.py	_v48135_storage_disk_table	26149	math.ceil
app/app.py	_v48135_storage_disk_table	26153	conn.execute
app/app.py	_v48135_storage_disk_table	26189	h
app/app.py	_v48135_storage_disk_table	26189	h
app/app.py	_v48135_storage_disk_table	26189	h
app/app.py	_v48135_storage_disk_table	26189	h
app/app.py	_v48135_storage_disk_table	26190	h
app/app.py	_v48135_storage_disk_table	26190	h
app/app.py	_v48135_storage_disk_table	26190	h
app/app.py	_v48135_storage_disk_table	26191	h
app/app.py	_v48135_storage_disk_table	26191	h
app/app.py	_v48135_storage_disk_table	26191	h
app/app.py	_v48135_storage_disk_table	26191	h
app/app.py	_v48135_storage_disk_table	26191	h
app/app.py	_v48135_storage_disk_table	26192	''.join
app/app.py	_v48135_storage_disk_table	26192	_storage_pager
app/app.py	_v48135_storage_disk_table	26145	_v48133_public_ip_sql
app/app.py	_v48135_storage_disk_table	26148	conn.execute
app/app.py	_v48135_storage_disk_table	26149	float
app/app.py	_v48135_storage_disk_table	26167	escape
app/app.py	_v48135_storage_disk_table	26167	escape
app/app.py	_v48135_storage_disk_table	26170	escape
app/app.py	_v48135_storage_disk_table	26170	escape
app/app.py	_v48135_storage_disk_table	26171	escape
app/app.py	_v48135_storage_disk_table	26171	escape
app/app.py	_v48135_storage_disk_table	26171	escape
app/app.py	_v48135_storage_disk_table	26172	escape
app/app.py	_v48135_storage_disk_table	26172	escape
app/app.py	_v48135_storage_disk_table	26172	escape
app/app.py	_v48135_storage_disk_table	26172	escape
app/app.py	_v48135_storage_disk_table	26172	escape
app/app.py	_v48135_storage_disk_table	26172	escape
app/app.py	_v48135_storage_disk_table	26172	_disk_io_bytes
app/app.py	_v48135_storage_disk_table	26173	_disk_io_capacity
app/app.py	_v48135_storage_disk_table	26174	_disk_io_rate
app/app.py	_v48135_storage_disk_table	26174	_disk_io_rate
app/app.py	_v48135_storage_disk_table	26174	_disk_io_iops
app/app.py	_v48135_storage_disk_table	26174	_disk_io_iops
app/app.py	_v48135_storage_disk_table	26174	fmt_push
app/app.py	_v48135_storage_disk_table	26154	_v48133_public_ip_sql
app/app.py	_v48135_storage_node_table	26205	values.get
app/app.py	_v48135_storage_node_table	26207	values.get
app/app.py	_v48135_storage_node_table	26209	values.get
app/app.py	_v48135_storage_node_table	26213	conn.execute(f"\n      SELECT s.node,{_v48133_public_ip_sql('s')} AS public_ipv4,s.mount,s.device,s.block,s.raid_level,s.fstype,\n             s.size,s.used,s.avail,s.use_percent,s.read_bps,s.write_bps,s.read_iops,s.write_iops,s.util_percent,s.last_seen,\n             (SELECT COUNT(*) FROM vm_disk_current d WHERE d.node=s.node AND d.mount=s.mount AND d.role='customer') AS disk_count,\n             (SELECT COUNT(DISTINCT d.vm_uuid) FROM vm_disk_current d WHERE d.node=s.node AND d.mount=s.mount AND d.role='customer') AS vm_count\n      FROM node_storage_current s WHERE {' AND '.join(where)}\n    ", params).fetchall
app/app.py	_v48135_storage_node_table	26243	rows.sort
app/app.py	_v48135_storage_node_table	26244	len
app/app.py	_v48135_storage_node_table	26245	max
app/app.py	_v48135_storage_node_table	26246	min
app/app.py	_v48135_storage_node_table	26206	where.append
app/app.py	_v48135_storage_node_table	26206	params.append
app/app.py	_v48135_storage_node_table	26208	where.append
app/app.py	_v48135_storage_node_table	26208	params.append
app/app.py	_v48135_storage_node_table	26210	like_pattern
app/app.py	_v48135_storage_node_table	26211	where.append
app/app.py	_v48135_storage_node_table	26212	params.extend
app/app.py	_v48135_storage_node_table	26225	str(mount or '').startswith
app/app.py	_v48135_storage_node_table	26230	_v48135_mount_rank
app/app.py	_v48135_storage_node_table	26231	chosen.get
app/app.py	_v48135_storage_node_table	26245	int
app/app.py	_v48135_storage_node_table	26250	_storage_io_url
app/app.py	_v48135_storage_node_table	26251	url_for
app/app.py	_v48135_storage_node_table	26252	compact_ipv4
app/app.py	_v48135_storage_node_table	26254	body.append
app/app.py	_v48135_storage_node_table	26259	_storage_sort_header
app/app.py	_v48135_storage_node_table	26213	conn.execute
app/app.py	_v48135_storage_node_table	26227	str(device).endswith
app/app.py	_v48135_storage_node_table	26229	str
app/app.py	_v48135_storage_node_table	26234	chosen.values
app/app.py	_v48135_storage_node_table	26236	str(r[0]).lower
app/app.py	_v48135_storage_node_table	26236	str(r[2]).lower
app/app.py	_v48135_storage_node_table	26236	safe_float
app/app.py	_v48135_storage_node_table	26237	safe_float
app/app.py	_v48135_storage_node_table	26237	safe_float
app/app.py	_v48135_storage_node_table	26237	safe_float
app/app.py	_v48135_storage_node_table	26238	safe_float
app/app.py	_v48135_storage_node_table	26238	safe_float
app/app.py	_v48135_storage_node_table	26238	safe_float
app/app.py	_v48135_storage_node_table	26239	safe_float
app/app.py	_v48135_storage_node_table	26239	safe_float
app/app.py	_v48135_storage_node_table	26245	math.ceil
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	h
app/app.py	_v48135_storage_node_table	26261	''.join
app/app.py	_v48135_storage_node_table	26261	_storage_pager
app/app.py	_v48135_storage_node_table	26225	str
app/app.py	_v48135_storage_node_table	26227	str
app/app.py	_v48135_storage_node_table	26229	_v48135_base_device
app/app.py	_v48135_storage_node_table	26211	_v48133_public_ip_sql
app/app.py	_v48135_storage_node_table	26227	str
app/app.py	_v48135_storage_node_table	26229	str
app/app.py	_v48135_storage_node_table	26236	str
app/app.py	_v48135_storage_node_table	26236	str
app/app.py	_v48135_storage_node_table	26245	float
app/app.py	_v48135_storage_node_table	26253	escape
app/app.py	_v48135_storage_node_table	26253	escape
app/app.py	_v48135_storage_node_table	26254	escape
app/app.py	_v48135_storage_node_table	26254	escape
app/app.py	_v48135_storage_node_table	26255	escape
app/app.py	_v48135_storage_node_table	26255	escape
app/app.py	_v48135_storage_node_table	26255	escape
app/app.py	_v48135_storage_node_table	26255	escape
app/app.py	_v48135_storage_node_table	26255	escape
app/app.py	_v48135_storage_node_table	26256	_disk_io_capacity
app/app.py	_v48135_storage_node_table	26256	_disk_io_rate
app/app.py	_v48135_storage_node_table	26256	_disk_io_rate
app/app.py	_v48135_storage_node_table	26256	_disk_io_iops
app/app.py	_v48135_storage_node_table	26256	_disk_io_iops
app/app.py	_v48135_storage_node_table	26256	safe_float
app/app.py	_v48135_storage_node_table	26256	fmt_push
app/app.py	_v48135_storage_node_table	26214	_v48133_public_ip_sql
app/app.py	_v48135_storage_node_table	26218	' AND '.join
app/app.py	_v48135_storage_node_table	26255	_v48135_base_device
app/app.py	clean_top_sort	26280	str(sort_by or '').strip().lower
app/app.py	clean_top_sort	26283	_clean_top_sort_v48136_base
app/app.py	clean_top_sort	26280	str(sort_by or '').strip
app/app.py	clean_top_sort	26280	str
app/app.py	_v48136_disk_child_html	26308	_storage_io_url
app/app.py	_v48136_disk_child_html	26309	_storage_io_params
app/app.py	_v48136_disk_child_html	26315	escape
app/app.py	_v48136_disk_child_html	26315	escape
app/app.py	_v48136_disk_child_html	26315	escape
app/app.py	_v48136_disk_child_html	26316	escape
app/app.py	_v48136_disk_child_html	26316	escape
app/app.py	_v48136_disk_child_html	26317	escape
app/app.py	_v48136_disk_child_html	26317	fmt_push
app/app.py	_v48136_disk_child_html	26319	_disk_io_capacity
app/app.py	_v48136_disk_child_html	26321	_disk_io_rate
app/app.py	_v48136_disk_child_html	26322	_disk_io_rate
app/app.py	_v48136_disk_child_html	26323	_disk_io_iops
app/app.py	_v48136_disk_child_html	26324	_disk_io_iops
app/app.py	_v48136_disk_child_html	26326	escape
app/app.py	_v48136_disk_child_html	26326	escape
app/app.py	_v48136_disk_child_html	26326	escape
app/app.py	_v48136_storage_disk_group_table	26331	_v48133_storage_disk_groups
app/app.py	_v48136_storage_disk_group_table	26334	compact_ipv4
app/app.py	_v48136_storage_disk_group_table	26335	url_for
app/app.py	_v48136_storage_disk_group_table	26336	url_for
app/app.py	_v48136_storage_disk_group_table	26338	''.join
app/app.py	_v48136_storage_disk_group_table	26342	body.append
app/app.py	_v48136_storage_disk_group_table	26353	_storage_sort_header
app/app.py	_v48136_storage_disk_group_table	26359	h
app/app.py	_v48136_storage_disk_group_table	26359	h
app/app.py	_v48136_storage_disk_group_table	26359	h
app/app.py	_v48136_storage_disk_group_table	26360	h
app/app.py	_v48136_storage_disk_group_table	26360	h
app/app.py	_v48136_storage_disk_group_table	26360	h
app/app.py	_v48136_storage_disk_group_table	26361	h
app/app.py	_v48136_storage_disk_group_table	26361	h
app/app.py	_v48136_storage_disk_group_table	26361	h
app/app.py	_v48136_storage_disk_group_table	26361	h
app/app.py	_v48136_storage_disk_group_table	26361	h
app/app.py	_v48136_storage_disk_group_table	26362	''.join
app/app.py	_v48136_storage_disk_group_table	26362	_storage_pager
app/app.py	_v48136_storage_disk_group_table	26339	_v48136_disk_child_html
app/app.py	_v48136_storage_disk_group_table	26337	escape
app/app.py	_v48136_storage_disk_group_table	26337	escape
app/app.py	_v48136_storage_disk_group_table	26340	details.get
app/app.py	_v48136_storage_disk_group_table	26344	escape
app/app.py	_v48136_storage_disk_group_table	26344	escape
app/app.py	_v48136_storage_disk_group_table	26345	escape
app/app.py	_v48136_storage_disk_group_table	26345	escape
app/app.py	_v48136_storage_disk_group_table	26345	escape
app/app.py	_v48136_storage_disk_group_table	26345	escape
app/app.py	_v48136_storage_disk_group_table	26345	safe_int
app/app.py	_v48136_storage_disk_group_table	26347	_disk_io_capacity
app/app.py	_v48136_storage_disk_group_table	26348	_disk_io_rate
app/app.py	_v48136_storage_disk_group_table	26348	_disk_io_rate
app/app.py	_v48136_storage_disk_group_table	26349	_disk_io_iops
app/app.py	_v48136_storage_disk_group_table	26349	_disk_io_iops
app/app.py	_v48136_storage_disk_group_table	26349	fmt_push
app/app.py	_v48136_storage_disk_group_table	26340	str
app/app.py	_v48136_storage_disk_group_table	26340	str
app/app.py	_v48136_storage_disk_group_table	26345	safe_int
app/app.py	_v48133_storage_disk_table	26374	_v48136_storage_disk_filtered_base
app/app.py	_v48133_storage_disk_table	26375	_storage_io_url
app/app.py	_v48133_storage_disk_table	26372	str(values.get('mount') or '').strip
app/app.py	_v48133_storage_disk_table	26373	_v48136_storage_disk_group_table
app/app.py	_v48133_storage_disk_table	26372	str
app/app.py	_v48133_storage_disk_table	26378	escape
app/app.py	_v48133_storage_disk_table	26378	escape
app/app.py	_v48133_storage_disk_table	26372	values.get
app/app.py	_v48133_storage_disk_table	26378	values.get
app/app.py	_v48136_real_storage_rows	26386	values.get
app/app.py	_v48136_real_storage_rows	26389	values.get
app/app.py	_v48136_real_storage_rows	26392	values.get
app/app.py	_v48136_real_storage_rows	26396	conn.execute(f"\n      SELECT s.node,{_v48133_public_ip_sql('s')} AS public_ipv4,s.mount,s.device,s.block,s.raid_level,s.fstype,\n             s.size,s.used,s.avail,s.use_percent,s.read_bps,s.write_bps,s.read_iops,s.write_iops,s.util_percent,s.last_seen,\n             (SELECT COUNT(*) FROM vm_disk_current d WHERE d.node=s.node AND d.mount=s.mount AND d.role='customer') AS disk_count,\n             (SELECT COUNT(DISTINCT d.vm_uuid) FROM vm_disk_current d WHERE d.node=s.node AND d.mount=s.mount AND d.role='customer') AS vm_count\n      FROM node_storage_current s WHERE {' AND '.join(where)}\n    ", params).fetchall
app/app.py	_v48136_real_storage_rows	26387	where.append
app/app.py	_v48136_real_storage_rows	26388	params.append
app/app.py	_v48136_real_storage_rows	26390	where.append
app/app.py	_v48136_real_storage_rows	26391	params.append
app/app.py	_v48136_real_storage_rows	26393	like_pattern
app/app.py	_v48136_real_storage_rows	26394	where.append
app/app.py	_v48136_real_storage_rows	26395	params.extend
app/app.py	_v48136_real_storage_rows	26407	str
app/app.py	_v48136_real_storage_rows	26408	mount.startswith
app/app.py	_v48136_real_storage_rows	26413	_v48135_mount_rank
app/app.py	_v48136_real_storage_rows	26414	chosen.get
app/app.py	_v48136_real_storage_rows	26396	conn.execute
app/app.py	_v48136_real_storage_rows	26406	str(mount or '').rstrip
app/app.py	_v48136_real_storage_rows	26410	device.endswith
app/app.py	_v48136_real_storage_rows	26412	str
app/app.py	_v48136_real_storage_rows	26417	chosen.values
app/app.py	_v48136_real_storage_rows	26412	_v48135_base_device
app/app.py	_v48136_real_storage_rows	26394	_v48133_public_ip_sql
app/app.py	_v48136_real_storage_rows	26406	str
app/app.py	_v48136_real_storage_rows	26397	_v48133_public_ip_sql
app/app.py	_v48136_real_storage_rows	26401	' AND '.join
app/app.py	_v48136_node_mount_child	26423	_storage_io_url
app/app.py	_v48136_node_mount_child	26422	_v48135_base_device
app/app.py	_v48136_node_mount_child	26426	escape
app/app.py	_v48136_node_mount_child	26426	escape
app/app.py	_v48136_node_mount_child	26426	escape
app/app.py	_v48136_node_mount_child	26426	escape
app/app.py	_v48136_node_mount_child	26426	escape
app/app.py	_v48136_node_mount_child	26426	safe_int
app/app.py	_v48136_node_mount_child	26426	safe_int
app/app.py	_v48136_node_mount_child	26426	fmt_push
app/app.py	_v48136_node_mount_child	26427	_disk_io_capacity
app/app.py	_v48136_node_mount_child	26429	_disk_io_rate
app/app.py	_v48136_node_mount_child	26430	_disk_io_rate
app/app.py	_v48136_node_mount_child	26431	_disk_io_iops
app/app.py	_v48136_node_mount_child	26432	_disk_io_iops
app/app.py	_v48136_node_mount_child	26433	safe_float
app/app.py	_v48136_storage_node_group_table	26439	_v48136_real_storage_rows
app/app.py	_v48136_storage_node_group_table	26444	grouped.items
app/app.py	_v48136_storage_node_group_table	26466	groups.sort
app/app.py	_v48136_storage_node_group_table	26467	len
app/app.py	_v48136_storage_node_group_table	26468	max
app/app.py	_v48136_storage_node_group_table	26469	min
app/app.py	_v48136_storage_node_group_table	26442	grouped.setdefault(str(row[0]), []).append
app/app.py	_v48136_storage_node_group_table	26445	mounts.sort
app/app.py	_v48136_storage_node_group_table	26446	next
app/app.py	_v48136_storage_node_group_table	26447	sum
app/app.py	_v48136_storage_node_group_table	26448	sum
app/app.py	_v48136_storage_node_group_table	26449	sum
app/app.py	_v48136_storage_node_group_table	26450	sum
app/app.py	_v48136_storage_node_group_table	26451	sum
app/app.py	_v48136_storage_node_group_table	26452	sum
app/app.py	_v48136_storage_node_group_table	26453	max
app/app.py	_v48136_storage_node_group_table	26454	max
app/app.py	_v48136_storage_node_group_table	26455	sum
app/app.py	_v48136_storage_node_group_table	26456	len
app/app.py	_v48136_storage_node_group_table	26457	groups.append
app/app.py	_v48136_storage_node_group_table	26468	int
app/app.py	_v48136_storage_node_group_table	26473	url_for
app/app.py	_v48136_storage_node_group_table	26475	''.join
